"id","Address","Cuisine","insertedAtTimestamp","Latitude","Longitude","Name","Number of Reviews","Open","Rating","Zip Code"
"e5qXalUNGVoee2NsaDy-cQ","250 Vesey St","seafood","24/02/2022 16:12:40","40.7141804777842","'-74.0155678242445","Seamore's Brookfield","161","N/A","3.5","10281"
"pUQQkYv4NkfRA_e2JRO27w","75 9th Ave","korean","24/02/2022 22:08:05","40.74254","'-74.006061","Kimbap Lab","16","N/A","5","10011"
"1uOB_tWZwvI0_HakXfu5Jg","1814 2nd Ave","pizza","24/02/2022 22:10:07","40.78272","'-73.94781","Nick's Pizza","553","N/A","4","10128"
"1vSx0gpTqro-N73NGKneEA","328 Douglass St","korean","24/02/2022 22:08:05","40.6795562014419","'-73.9825174981801","Insa","275","N/A","3","11217"
"WasNIHhiICDn6hJVk_trrQ","186-188 Havemeyer St","pizza","24/02/2022 16:39:13","40.7106201","'-73.9583207","South Side Pizza","6","N/A","4.5","11211"
"CY1lJBQatCNo4-_ljlS1rA","586 West 207 St","thai","24/02/2022 22:05:20","40.8670407799303","'-73.9210193562469","Unique Fusion Restaurant","81","N/A","5","10034"
"eMSTTuOUlKEnSOr8lPp3Xg","702 Grand St","italian","24/02/2022 22:13:15","40.7113172","'-73.9446243","Ammazzacaffè","234","N/A","4.5","11211"
"seCOrCJVVhmnjhRAWjVeKA","11 W 42nd St","healthy","24/02/2022 22:10:12","40.7540159","'-73.9817193","CAVA","75","N/A","4","10036"
"_UZVFwU4MI0Yjjj1UJGxDQ","1576 Anderson Ave","japanese","24/02/2022 16:40:42","40.851163","'-73.976319","Akasaka","30","N/A","4.5","07024"
"Wx6lMnEh7dCmX-9PQF1Ifw","251 West 50th St","mexican","24/02/2022 22:13:22","40.762227","'-73.9856178382696","Toloache 50","2077","N/A","4","10012"
"k5bGHJbAXDw9g_uP42QqDw","3420 Broadway","brunch","24/02/2022 22:01:46","40.76033","'-73.92245","The Highwater","465","N/A","4","11106"
"VZp3EjUNoRtxYfXbJQKH-w","278 Central Ave","pizza","24/02/2022 16:13:02","40.7442813","'-74.0503861","Renato's Pizza Masters","427","N/A","4","07307"
"v3FpWvp9ooKivLxYDSfANA","3789 Broadway","pizza","24/02/2022 22:10:07","40.834547","'-73.9449619","Pizzeria l'Antica","14","N/A","4.5","10032"
"jpAfNfVAFTCpXU7lRepRbw","428 Hudson St","healthy","24/02/2022 16:13:05","40.7305599","'-74.0065","Merriweather Coffee + Kitchen","101","N/A","4","10014"
"z162DE_RK9mS03E3SIgv_Q","79 Audubon Ave","brunch","24/02/2022 22:05:10","40.84118","'-73.9377","Barrel 79","54","N/A","4.5","10032"
"N5UY113nNpeKdLPv0cbMjQ","130 First Ave","brunch","24/02/2022 22:13:47","40.72737","'-73.98525","The Wild Son Lunch Counter","547","N/A","4.5","10009"
"JXcYD52B4190gIh6_RSXCg","675 9th Ave","american","24/02/2022 22:13:27","40.76138","'-73.99071","Lilly's Craft and Kitchen","1199","N/A","4","10036"
"sCHiXF4mZcsiY8_cBHNiqw","25 W 23rd St","indian","24/02/2022 16:42:40","40.7422142028809","'-73.9904403686523","deep indian kitchen - indikitch","710","N/A","4","10010"
"iKmkvUxijMno9LExbNRrAw","7151 Yellowstone Blvd","indian","24/02/2022 16:12:38","40.7212239","'-73.8549107","Forest Hills Indian Cuisine","59","N/A","4.5","11375"
"lIix5qMI4q5bfCTO4wxkgA","36-06 30th Ave","japanese","24/02/2022 16:39:42","40.764689","'-73.917282","Pink Nori","461","N/A","4","11103"
"PWxky1zhv7gqdhXi8Pk6DA","51 Irving Pl","healthy","24/02/2022 16:11:44","40.7362","'-73.987525","Café Salmagundi","45","N/A","4","10003"
"bcK6vgXQbrRVh_rKeTvF_g","582 Huyler St","brunch","24/02/2022 16:13:08","40.860099","'-74.049854","Foodies","79","N/A","5","07606"
"upEljMinfeX9q5jtZPSA0A","858 Gerard Ave","chinese","24/02/2022 22:04:26","40.82712","'-73.92503","Meiya Kitchen","9","N/A","4","10451"
"N_pegMIVbOqulhRWpLk2pQ","3468 Bdwy","mexican","24/02/2022 22:04:35","40.824878692627","'-73.9500885009766","Tacos Azteca","23","N/A","3.5","10031"
"Th9rQGHSR1C96tMa7kQN5A","511 E 5th St","healthy","24/02/2022 15:58:31","40.724691","'-73.983688","Etérea","41","N/A","4.5","10009"
"xyFOlOrpBLvwiSi9VJQJwg","112 Macdougal St","dessert","24/02/2022 22:13:08","40.72961127933397","'-74.00070463114287","Creperie NYC","467","N/A","4","10012"
"lMJOO1KprJrB2jbbZu5QsA","691 Co Op City Blvd","seafood","24/02/2022 22:05:42","40.88087860315926","'-73.82519183113857","Bobos Crab Shack - Coop City","17","N/A","3.5","10475"
"8kfagNIb2tCn4sXL7PHqwg","57-09 Hudson Ave","japanese","24/02/2022 22:03:07","40.78574007882624","'-74.0141525","Inoru Hibachi","6","N/A","4.5","07093"
"MwmXUth8tZBJ0cqg_ouzog","1924 Cross Bronx Expy","chinese","24/02/2022 16:40:36","40.832484","'-73.859553","Lucky Star Chinese Restaurant","38","N/A","3.5","10472"
"QhE50zhSMnQaudpHW1jp7g","1 Howard St","thai","24/02/2022 16:40:53","40.71888","'-73.99951","The Tyger","271","N/A","4","10013"
"PAQDvkvVselqlhOc0Mh92g","120 1st Ave","dessert","24/02/2022 22:14:17","40.72703","'-73.985392","Doma","38","N/A","4.5","10009"
"'-XYp6w50XbZfS90YddS5ew","204 E 13th St","thai","24/02/2022 22:13:57","40.732259","'-73.987363","Soothr","412","N/A","4.5","10003"
"WE064Ln20S4MQVT1hETCCw","1470 1st Ave","mexican","24/02/2022 22:01:14","40.770694","'-73.953774","Canyon Road","274","N/A","4","10075"
"9fydXI0fj2s-EmlF7vm8Og","553 Manhattan Ave","brunch","24/02/2022 17:39:02","40.8094002234406","'-73.9536950700793","Clay","168","N/A","4.5","10027"
"EkueKakBOazLteBREvD_qA","2178 Broadway","italian","24/02/2022 16:40:04","40.7822587931929","'-73.9805542713186","Serafina Upper West","436","N/A","2.5","10024"
"NEW-xDxWIBh2zVVPC2-NoQ","310 St Nicholas Ave","seafood","24/02/2022 16:43:56","40.811012","'-73.952174","Sea & Sea","35","N/A","3","10027"
"2c87l2Se1SlCZrPjuoX3Ug","1230 Anderson Ave","chinese","24/02/2022 16:12:49","40.8402095","'-73.9809574","King Hong Restaurant","75","N/A","3.5","07024"
"EaNRl3vlDOsNF-gkCR5mBA","416 Amsterdam Ave","american","24/02/2022 16:40:10","40.7838","'-73.97806","La Sirène-UWS","101","N/A","4","10024"
"sxE9fpmUb_kqaf_a17dYKQ","1556 2nd Ave","seafood","24/02/2022 22:10:43","40.774353","'-73.95401","Gray Hawk Grill","56","N/A","4.5","10028"
"ZikqL-flwV2XYlKtL2UfmA","1393 A 2nd Ave","indian","24/02/2022 22:10:37","40.7693","'-73.95823","Rangoli Exquisite Indian Cuisine","470","N/A","4.5","10021"
"6dSiCqC9x51PZRMOvdQTpA","18 Cornelia St","seafood","24/02/2022 22:13:02","40.7314099","'-74.00197","Pearl Oyster Bar","851","N/A","4","10014"
"vk7W3_sQwr7eZbRFsXv6rw","119 Baxter St","dessert","24/02/2022 22:09:38","40.71789","'-73.9988","Taiyaki NYC","3084","N/A","4.5","10013"
"f-WkzzSaAA_mdDmsKlJ4sw","21 Greenpoint Ave","seafood","24/02/2022 16:12:42","40.72978","'-73.95992","21 Greenpoint","126","N/A","4","11222"
"Me4TxTbPPQZQopW1wOGx5g","224 Lafayette St","brunch","24/02/2022 22:13:48","40.72213","'-73.99756","Jack's Wife Freda","2055","N/A","4","10012"
"LjBKkUSpMwrpo99hXgtHYw","12 Park Ave","healthy","24/02/2022 16:42:26","40.7474712051298","'-73.9812423408763","Franchia Vegan Cafe","982","N/A","4","10016"
"7yGBu-m5K7oWwtu_kdUoDQ","575 W 207th St","seafood","24/02/2022 22:05:45","40.8667205254913","'-73.9203661680222","Galicia Tapas","40","N/A","4.5","10034"
"MYPes7EWP5aLiVG1Z_9eFQ","380 Amsterdam Ave","chinese","24/02/2022 22:02:43","40.7827096147799","'-73.9789128775797","Jing Fong","245","N/A","3","10024"
"AA9wpuJRhkSHUePAiv3otA","430 Hudson St","american","24/02/2022 22:13:26","40.73063","'-74.00661","The Leroy House","141","N/A","4.5","10014"
"x4_5vkcFKvaxJuZAJRX_Qw","135 West 116th St","pizza","24/02/2022 22:10:07","40.8029069","'-73.9510825","Harlem Pizza Co","205","N/A","4","10026"
"rg-wKLFD_8rX2iI-ZbRgrA","19 NJ-5","pizza","24/02/2022 16:40:14","40.829446","'-73.972654","Anthony GM Pizzeria","27","N/A","4.5","07020"
"I2lgw_7DUnwD92ND4PN-Ow","133 Mulberry St","italian","24/02/2022 15:57:21","40.7186467","'-73.9979241","Aunt Jake's","1598","N/A","4","10013"
"5AfJl6xC8F8b_3c_vwMhIA","38 Union Ave","seafood","24/02/2022 16:41:01","40.9416646","'-73.9612159","Jack’s Lobster Shack & Oyster Bar Cresskill","90","N/A","3.5","07626"
"No1PU4NbOdoaG1lSikfeNg","221 East Broadway","thai","24/02/2022 16:39:21","40.714099","'-73.986987","7 Elephants","42","N/A","4.5","10002"
"3JMdmYYCVf5sbNWElG6ClQ","95 MacDougal St","korean","24/02/2022 16:13:12","40.72948","'-74.00105","Two Hands Seoul Fresh Corn Dogs","7","N/A","5","10012"
"3_R-YG5_KXS4m2ct5-QYhw","630 Lexington Ave","healthy","24/02/2022 22:09:02","40.75920082083931","'-73.9711434885835","Beatnic - Midtown East","20","N/A","3.5","10022"
"2FgUndzCT_jJATbmrBDVBg","110 Franklin St","pizza","24/02/2022 16:44:31","40.72836","'-73.9572","Paulie Gee's Slice Shop","261","N/A","4","11222"
"lqnI_jISnH7RZWlPtKkViQ","356 E 112th St","dessert","24/02/2022 22:10:46","40.7935241","'-73.937801","Tres Leches Cafe - Harlem","161","N/A","5","10029"
"n9NAUB6ivkk45bUz3nm2AA","1555 Saint Nicholas Ave","mexican","24/02/2022 22:04:31","40.85355","'-73.93087","Grito Mexican Grill","203","N/A","4","10040"
"J_9-q-WFMWg5swNVzzZ_XA","110 Ave Of The Americas","mexican","24/02/2022 16:12:53","40.72369","'-74.0045776","Lupe's","408","N/A","3.5","10013"
"SLfVjeW6AauL6zaYjsCOTQ","816 6th Ave","korean","24/02/2022 22:13:53","40.74604","'-73.99022","Barn Joo Nomad","73","N/A","4.5","10001"
"qYDoWRdntIApGW6fEUHWIQ","260 W 29th St","italian","24/02/2022 17:36:06","40.7488743961","'-73.9954839431414","biricchino","133","N/A","4","10001"
"9AP2VYXrBiea6KtOwb5xjQ","41-16 Queens Blvd","pizza","24/02/2022 22:01:33","40.7432","'-73.92275","Philomena's","136","N/A","4.5","11104"
"pYjMy5ixIeeG1YLEt4bGDg","164 Graham Ave","dessert","24/02/2022 16:12:04","40.70721","'-73.94302","Win Son Bakery","222","N/A","4","11206"
"7l0uy47dEHXg2S1lA1s-EQ","226 E 53rd St","mexican","24/02/2022 22:08:42","40.757116","'-73.968356","Vote For Pedro Tequila & Tacos","125","N/A","4","10022"
"smxIke5NSkMIExa6jLVw-g","422 Amsterdam Ave","chinese","24/02/2022 22:02:43","40.78411","'-73.977964","Joe's Steam Rice Roll","125","N/A","4.5","10024"
"r3UkVqpn760RlTtoWplAXQ","139 E 12th St","healthy","24/02/2022 17:40:08","40.73215","'-73.98835","ISouvlaki","44","N/A","4.5","10003"
"8prcl4Adt88JLQVzL74xeQ","177 Bedford Ave","vietnamese","24/02/2022 22:14:01","40.71799","'-73.95741","Bolero","57","N/A","4","11211"
"CoJmKwsXt3esEKVB6-3EkQ","185 Van Dyke St","dessert","24/02/2022 16:39:31","40.6777599765016","'-74.0180665132931","Steve's Authentic Key Lime Pies","464","N/A","4.5","11231"
"6ur9R2Fmr-7qXlNnyoclEg","1652 2nd Ave","dessert","24/02/2022 16:44:02","40.77754","'-73.9517855","Blume/Hütte","43","N/A","4","10028"
"xsQTIeq-WLkp4ParkTQpMQ","69 W 55th St","pizza","24/02/2022 22:08:58","40.7629335072372","'-73.9776668697596","pizzArte","1165","N/A","4","10019"
"vdu9-vHCpcZ4wZWzQ0xtGA","200 Main St","chinese","24/02/2022 16:40:35","40.85097","'-73.97005","Wok Bar","113","N/A","4","07024"
"HGJU4aVI5uXxSWLVqp9LgA","76 Bushwick Ave","healthy","24/02/2022 16:11:43","40.71253","'-73.94113","Loving Hut","367","N/A","3.5","11211"
"'-ovTikSyvxtMnCEI6hiceg","215 Main St","japanese","24/02/2022 22:04:45","40.851453","'-73.970736","Sushi Aoki","32","N/A","5","07024"
"O8i5XlvcfzH1q-wpfURrpg","75 9th Ave","thai","24/02/2022 22:12:46","40.74268377235652","'-74.00618912427079","Ayada Thai - Chelsea Market","165","N/A","4","10011"
"kTi9RbFCUGRySbZnq0pdlQ","2310 31st St","indian","24/02/2022 16:12:38","40.774216658895","'-73.9132948450994","Balkh Shish Kabab House","165","N/A","4","11105"
"S9QZOR4UwfvYPPcHWfmNTw","28-13 23rd Ave","seafood","24/02/2022 17:31:20","40.775355401246","'-73.9140461748688","Telly's Taverna","406","N/A","4","11105"
"a8e14AZq-vFOMx4PYfQAcg","3629 Broadway","dessert","24/02/2022 22:10:46","40.829359","'-73.948658","Sugar Hill Creamery","27","N/A","4.5","10031"
"sPCbaWKFzV7UHilHJLhTJw","3565 Boston Rd","healthy","24/02/2022 22:05:04","40.878643","'-73.844436","Vegans Delight","55","N/A","4.5","10469"
"meVzfRH_wLAJjcrCAhkh1g","20 W 23rd St","dessert","24/02/2022 22:08:28","40.7417","'-73.990571","Patisserie Chanson","469","N/A","4","10010"
"v8G2Tik6eXhS63Es_4sveA","79 Grand St","italian","24/02/2022 16:52:18","40.715855693840986","'-73.96414879999999","Bacàn","11","N/A","4.5","11249"
"4wfFugovobVrqSQ77ppjaQ","7 Cornelia St","thai","24/02/2022 16:11:53","40.7316883151894","'-74.0016427455464","Uncle Chop Chop","76","N/A","4.5","10014"
"Vs8kQ4R381y27AH018gLpg","156 E 2nd St","italian","24/02/2022 22:13:11","40.72290786539601","'-73.98520720537888","Supper","1396","N/A","4","10009"
"Xf6e3HaP0AgMBxY7dEDkOA","285 Grand St","chinese","24/02/2022 16:12:11","40.7176199","'-73.99249","99 Favor Taste - New York","1978","N/A","4","10002"
"7RgdHGMY9Xa2Ur5y7vSBZQ","45-09 34th Ave","mexican","24/02/2022 17:30:56","40.7546939084048","'-73.9165629007979","Homemade Taqueria","381","N/A","4","11101"
"m2_ZNFos5ugAwe8ft8eaEw","81-32 Broadway","thai","24/02/2022 16:39:53","40.7429414097644","'-73.8832733356575","Eim Khao Mun Kai Elmhurst","495","N/A","4","11373"
"DGrFKsyAOotGDJw-JyXsTw","2647 Jerome Ave","chinese","24/02/2022 16:40:36","40.867191","'-73.898079","Double Dragon Restaurant","19","N/A","3.5","10468"
"JBthOvTegHbrLDiVaCAy5Q","1415 2nd Ave","italian","24/02/2022 22:09:43","40.770036","'-73.9577755","Bigoi Venezia","298","N/A","4.5","10021"
"ssGhu4n3emZ9kEPVf371IQ","156 10th Ave","brunch","24/02/2022 22:09:09","40.745731881448236","'-74.00540454907613","Cookshop","2181","N/A","4","10011"
"qgY41g_eg0eNzewCXmKcaA","331 Henry St","italian","24/02/2022 22:13:12","40.69023","'-73.99634","Lillo Cucina Italiana","171","N/A","5","11201"
"OLSSJIp8pu5UlugTF7tuHA","8 W 18th St","japanese","24/02/2022 22:13:34","40.738721","'-73.99279","Ootoya Chelsea","1449","N/A","4","10011"
"xUqgjIiXNWcjsD21caYs8w","4 Main St","pizza","24/02/2022 22:03:16","40.8037284","'-73.991825","Rasco’s","85","N/A","4.5","07020"
"'-Zebvg7OAy1YgWRwIw7Ogg","2107 Broadway","pizza","24/02/2022 16:12:22","40.765664798585","'-73.930791735236","Samaria Pizza","67","N/A","4.5","11106"
"ULt3kmA0_hbZ3j6cMORCaA","200 E 3rd St","brunch","24/02/2022 17:42:30","40.7228079872831","'-73.9833535829059","Root & Bone","1665","N/A","4","10009"
"vEMveTHn23hdT2_FhV7ctQ","2130 2nd Ave","mexican","24/02/2022 22:09:53","40.79279","'-73.9405","Las Panteras Negras","51","N/A","4.5","10029"
"3DVKbi5cSLMlmph43RF_kA","112 Smith St","healthy","24/02/2022 22:13:46","40.687936","'-73.989925","LuAnne's Wild Ginger All-Asian Vegan","369","N/A","4","11201"
"BQRfaq0U75B5EEblBZ2Aqg","220 West 44th St","american","24/02/2022 21:56:17","40.7576","'-73.98693","Bacall's Family Steakhouse","253","N/A","4","10036"
"lynQoI3w_pzYfHGeuUU-Qg","295 Grand St","chinese","24/02/2022 22:12:05","40.7174109","'-73.9920876","Shu Jiao Fu Zhou Cuisine Restaurant","983","N/A","4.5","10002"
"nrAW7MG1n-vJqLuCO4ANSw","1 Anderson Ave","pizza","24/02/2022 16:40:15","40.810439","'-74.000777","Angelo's Pizza & Pasta","68","N/A","4","07022"
"4c2THphDR7C1f-zvJJDkgw","3478 E Tremont Ave","japanese","24/02/2022 16:40:41","40.83146","'-73.827275","Mamasushi - Bronx","85","N/A","3.5","10465"
"6in1Utg1GhDQqq644rUtoA","74 E 7th St","dessert","24/02/2022 22:14:20","40.72725","'-73.98664","Setsugekka East Village","47","N/A","5","10003"
"scjoZtbTQHi35xhAlUm2iQ","1065 Ave Of The Americas","brunch","24/02/2022 16:12:28","40.75403","'-73.98539","L'ADRESSE","719","N/A","4","10018"
"FlZ1zdVEKWv7dwqm8Uw8-w","342 E 6th St","japanese","24/02/2022 22:10:00","40.7264988089246","'-73.9866526052356","Raku","1277","N/A","4.5","10003"
"QHYqNQhQ8NVK0RX68Y4PuQ","2167 Frederick Douglass Blvd","dessert","24/02/2022 22:10:46","40.8049739","'-73.9551513","Levain Bakery","788","N/A","4.5","10026"
"1Z030QuMVjMvs2SWZ1zYTQ","1382 2nd Ave","vietnamese","24/02/2022 22:10:32","40.768152386167","'-73.95856094841727","Two Wheels","91","N/A","4","10021"
"d8ccb-rxYqbHL5P2xrYfVQ","118 E 116th St","italian","24/02/2022 22:09:42","40.798699","'-73.9424344","ll Gnocchi","6","N/A","3.5","10029"
"t7xqAMBQNH4ppsPSOMzFyg","1125 1st Ave","american","24/02/2022 22:08:47","40.7614","'-73.9609","Treadwell Park","478","N/A","4","10065"
"7lO-Ncx_2omtf4Jbg2Agzg","410 W 145th St","dessert","24/02/2022 22:05:51","40.8242199","'-73.9456","Sugar Hill Cafe","386","N/A","4","10031"
"4nwVzRCfWFGe6_Taqee4Cg","173 E 99th St","thai","24/02/2022 22:10:27","40.7874046","'-73.9482732","MRS. AN Thai","119","N/A","4","10029"
"pREotiEdCIV1GKSp_pLgNA","380 Van Brunt St","thai","24/02/2022 22:13:58","40.67707","'-74.01343","Somtum Der Redhook","56","N/A","4.5","11231"
"zj4vqgljRhxwWlvttgFRKQ","210 5th Ave","vietnamese","24/02/2022 16:11:55","40.74336","'-73.98873","Wagamama - NoMad","944","N/A","3.5","10010"
"NH0OQvi-7LmzEY2XBiPNrA","1045 Flushing Ave","seafood","24/02/2022 16:12:40","40.70419","'-73.93044","Shaking Crab - Williamsburg","9","N/A","4.5","11237"
"buZ1-T3rdV_1d5gHreJD6w","71 Sullivan St","mexican","24/02/2022 16:11:33","40.72447","'-74.0039","Sullivan Taqueria","12","N/A","5","10012"
"TBp9gdS6xEbSQqffVZ7iag","15 W 28th St","japanese","24/02/2022 21:56:26","40.74519","'-73.98824","KazuNori  | The Original Hand Roll Bar","1164","N/A","4.5","10001"
"hB2S1y5T9ufMz5ksHHhdIA","30-13 Steinway St","pizza","24/02/2022 22:01:40","40.76335","'-73.91516","Rizzo's Fine Pizza","631","N/A","4","11103"
"ZamvzoxEKiJEboO0ZUdogw","165 Mulberry St","italian","24/02/2022 22:13:12","40.71981","'-73.99722","Amici Ristorante","112","N/A","4.5","10013"
"Xl-zlT0NLLiKhym88em22w","31-31 Thomson Ave","indian","24/02/2022 22:14:08","40.745011","'-73.934243","Adda Indian Canteen","463","N/A","4","11101"
"EBw0qKP8MdmshEV1ga3Z3A","33 Highwood Ave","korean","24/02/2022 22:05:18","40.92663","'-73.96326","Ah Suh Won","36","N/A","4.5","07670"
"_WsfOuvObbp1tH4cBE-jNw","1700 Harbor Blvd","seafood","24/02/2022 22:04:02","40.7607","'-74.018038","Chart House","1648","N/A","4","07086"
"BFsKXS1XKe4eXoAEnYgwkA","31-00 47th Ave","dessert","24/02/2022 22:02:30","40.742026","'-73.935436","Doughnut Plant","278","N/A","4","11101"
"UxeR0yfupdcMPQ2HnAhweg","710 Amsterdam Ave","seafood","24/02/2022 22:10:43","40.79321","'-73.971396","Boilery Seafood and Grill","145","N/A","4","10025"
"BXY0ZV3dNopEU1jphLEQrA","500 Ave At Port Imperial","seafood","24/02/2022 16:40:29","40.77683348001929","'-74.0116246417165","The Highwood","129","N/A","4","07086"
"9QK3vhI04Q8ylqk49C3JcQ","171 Banker St","japanese","24/02/2022 22:13:34","40.7246328","'-73.9551096","Rule of Thirds","183","N/A","4","11222"
"nF-EOBd_H1fX50iT1EIVZA","265 E 78th St","brunch","24/02/2022 22:01:47","40.7728412","'-73.9558687","Pil Pil","719","N/A","4","10075"
"fvDZVAvv_g4L-WWkbDpCXg","187 W 4th St","dessert","24/02/2022 17:41:52","40.7327402","'-74.0018208","Patisserie Claude","261","N/A","4","10014"
"yM4RnBagNy7gNrWb9PfzOA","2914 Crescent St","brunch","24/02/2022 16:39:49","40.7689732","'-73.9249925","Merzouka","108","N/A","5","11102"
"'-KKgqE2g4c1cH4YmmDR9CQ","332 Driggs Ave","american","24/02/2022 17:42:12","40.721936","'-73.950597","Bernie's","74","N/A","4.5","11222"
"zYoL-o9YJpGTwJ-Gmj8AFA","49 W 20th St","chinese","24/02/2022 15:57:40","40.7409694","'-73.9934031","Jue Lan Club","640","N/A","3.5","10011"
"S9skqRFpN0DztslDkGrkzA","885 9th Ave","korean","24/02/2022 16:13:10","40.76831","'-73.98565","Oh K-Dog & Egg Toast","1","N/A","5","10019"
"4ak7lLxs6jopSjkMWJ8yKQ","2200 Amsterdam Ave","thai","24/02/2022 22:10:27","40.84079","'-73.93648","Kinkhao Thai","43","N/A","3.5","10032"
"FavssEgZjXFi2unEXePkVQ","255 Bleecker St","mexican","24/02/2022 22:12:12","40.73112","'-74.00272","Tacombi","416","N/A","4","10014"
"FLKABU82NNDnCvZSZD75Bg","2634 Broadway","japanese","24/02/2022 22:10:02","40.7968567","'-73.9698717","Naruto Ramen","282","N/A","4","10025"
"mUl0wtO7tPkBocuJqZ-7Dw","320 Lexington Ave","chinese","24/02/2022 22:13:19","40.74922","'-73.97785","Dun Huang -  Grand Central","235","N/A","4.5","10016"
"9k8dYPFBuG9FGN9C5WAkxw","1236 Lexington Ave","dessert","24/02/2022 16:44:01","40.7779327","'-73.9569132","By The Way Bakery","179","N/A","4.5","10028"
"IOHaEgK1zDvUvB3SfKuGCw","64 W 39th St","brunch","24/02/2022 22:09:08","40.7525862175813","'-73.9850713153442","Parker & Quinn","1435","N/A","4","10018"
"'-bdxB20YveudeyL63chscg","75 9th Ave","seafood","24/02/2022 22:09:33","40.7426589397899","'-74.0059285394953","Cull & Pistol Oyster Bar","643","N/A","4","10011"
"5m-TrbqMNnwJvOd7pAt6OA","511 E 12th St","brunch","24/02/2022 16:11:46","40.7289298","'-73.980601","Raclette","1452","N/A","4","10009"
"vr_edPWXo8qB8pirE9iUlQ","146 Newark Ave","american","24/02/2022 16:12:57","40.72062","'-74.04376","Skinner's Loft","997","N/A","4","07302"
"MIaM6XD8nW-y89GaXxs-pw","3380 Broadway","mexican","24/02/2022 16:12:53","40.821342","'-73.953975","Yolanda's Tamales","43","N/A","5","10031"
"lSQAmoQtmciUld36ogOoOw","55 W 35th St","korean","24/02/2022 22:13:51","40.7502365112305","'-73.986198425293","Cho Dang Gol Korean Restaurant","1237","N/A","4","10001"
"J0c8ZtHPf08TMVeojPkNkQ","216 Smith St","brunch","24/02/2022 16:11:46","40.684437","'-73.992234","Verde on Smith","753","N/A","4","11201"
"1LIptXhtDh58vAA-QPFL4w","167 E 33rd St","american","24/02/2022 22:13:27","40.745414","'-73.979004","Cask","1398","N/A","4","10016"
"sCx8tslal3pMurNyGFVjMQ","435 East 9th","japanese","24/02/2022 17:39:57","40.72768479788727","'-73.98324300000446","Evil Katsu","59","N/A","4.5","10009"
"qVlDLz8Ri-ThAFJgYHuQ9A","370 Lexington Ave","korean","24/02/2022 16:12:31","40.750701","'-73.976961","Omusubi Gonbei","71","N/A","4.5","10017"
"LYwNv8P1oBSuWqEYaw7Wbg","405 E 57th St","seafood","24/02/2022 22:09:33","40.75836581594309","'-73.96249044383161","Midtown Catch","25","N/A","4.5","10022"
"xIi-TO8iDQCy1ZSHe11_Zw","64 E 97th St","mexican","24/02/2022 22:09:53","40.787296295166","'-73.9528121948242","El Paso Taqueria","240","N/A","3","10029"
"ykTNq1F-Vpfw4i4xGhPS0Q","246 West 4th St","mexican","24/02/2022 22:12:12","40.73475","'-74.00321","The Little Taco House","67","N/A","4.5","10014"
"2_zM-VTPBINeV74yqlho9w","42-36 Crescent St","japanese","24/02/2022 22:01:28","40.749814","'-73.941476","Ooi Sushi and Bar","137","N/A","4.5","11101"
"RR9S0AYyqLbd04CTUZax9Q","595 River Rd","dessert","24/02/2022 16:40:31","40.816273","'-73.9787658734817","ÜMACHA","106","N/A","4","07020"
"qrncvjkiKN5Z-JC06ygy6A","731 Lexington Ave","chinese","24/02/2022 22:08:37","40.761551","'-73.967443","Hutong","386","N/A","3.5","10022"
"XSwagBljEsxG2i1rq4GEAQ","85 Water St","dessert","24/02/2022 16:39:31","40.7033174","'-73.9912506","Almondine Bakery","376","N/A","4","11201"
"tRIHhPKryUZ56SfIz6mLiA","117 W 57th St","pizza","24/02/2022 17:38:51","40.76492","'-73.97794","Angelo's Coal Oven Pizzeria","961","N/A","4","10019"
"1RLbCS0yX91jrLWBwQI3Wg","1319 2nd Ave","pizza","24/02/2022 16:13:02","40.767251","'-73.959714","Singas Famous Pizza","19","N/A","4","10021"
"Scs2L-4imyt_lorJ6biFKA","758 Seneca Ave","indian","24/02/2022 16:39:26","40.7020642","'-73.9067213","While In Kathmandu","193","N/A","4.5","11385"
"wUoLj0v2cJ9T4mgebQqoZw","5 Gold St","seafood","24/02/2022 16:12:02","40.70758","'-74.00715","Giardino D'oro","125","N/A","4.5","10038"
"H2_mpDKae_hILgi0AG_9_A","267 Columbus Ave","brunch","24/02/2022 16:13:08","40.7776844415719","'-73.9784569824644","Tap NYC","218","N/A","4","10023"
"qcvGRJT3QedXz7p3_CDmmA","30 E 68th St","brunch","24/02/2022 16:12:27","40.7689753","'-73.9670732","Bel Ami","216","N/A","4","10065"
"1wawnv6mzqatgA17pukdZw","48 Bowery","japanese","24/02/2022 22:13:34","40.7157","'-73.99663","Nakaji","54","N/A","4","10013"
"kS2CP48K66yL2TwIhUqy_A","99 Hudson St","indian","24/02/2022 22:14:07","40.71909","'-74.00892","Tamarind","1022","N/A","4","10013"
"KHdYPT0jUnUGdHGaY73mxg","224 E 51st St","thai","24/02/2022 22:09:16","40.7559139831703","'-73.9693867939228","Sukhumvit 51","786","N/A","4","10022"
"Wm6vj0ekRAzZnaeaBEkOag","236 Grove St","mexican","24/02/2022 17:31:29","40.716222","'-74.044659","Taqueria Downtown","1887","N/A","4","07302"
"Jh6bSOaw0ftGh9ONiwr7nA","456 Central Ave","mexican","24/02/2022 16:40:08","40.75021","'-74.04619","Los Tres Chilitos","218","N/A","4","07307"
"aaw2prW-iM0bGNCQxVh5YA","78 The Promenade","american","24/02/2022 16:12:58","40.806112","'-73.988148","Bareburger - Edgewater","592","N/A","3.5","07020"
